"","iso_o","iso_d","dist"
"4791","NewJersey","AUT",29036.2519786673
"4792","NewJersey","BEL",14764.7561364812
"4793","NewJersey","BGR",30439.0648684513
"4794","NewJersey","BRA",14840.9355136381
"4795","NewJersey","California",3926.26907218834
"4796","NewJersey","CAN",1264.64152966161
"4797","NewJersey","CHN",36638.6234008078
"4798","NewJersey","Colorado",2605.1958292604
"4799","NewJersey","Connecticut",159.286408171672
"4800","NewJersey","CYP",23395.9663754904
"4801","NewJersey","CZE",43696.5268565415
"4802","NewJersey","Delaware",135.991561215558
"4803","NewJersey","DEU",31787.5872362836
"4804","NewJersey","DNK",23049.2181637652
"4805","NewJersey","ESP",17276.6045996351
"4806","NewJersey","EST",18063.2480773207
"4807","NewJersey","FIN",24902.7292875013
"4808","NewJersey","Florida",1546.73227446843
"4809","NewJersey","FRA",16451.8694610789
"4810","NewJersey","GBR",12662.0257494602
"4811","NewJersey","Georgia",1148.63584546861
"4812","NewJersey","GRC",21761.2129932424
"4813","NewJersey","Hawaii",7963.6102505766
"4814","NewJersey","HUN",35616.7494450862
"4815","NewJersey","Idaho",3342.349995019
"4816","NewJersey","IDN",95989.3182027592
"4817","NewJersey","Illinois",1175.03649941837
"4818","NewJersey","IND",71528.2655406128
"4819","NewJersey","Indiana",1007.1025251846
"4820","NewJersey","Iowa",1555.2827156594
"4821","NewJersey","IRL",19215.1343308477
"4822","NewJersey","ITA",16268.4094583818
"4823","NewJersey","JPN",15424.6562885409
"4824","NewJersey","Kansas",1896.95374899026
"4825","NewJersey","Kentucky",963.010613577447
"4826","NewJersey","KOR",16651.834657444
"4827","NewJersey","Louisiana",1882.37785039257
"4828","NewJersey","LTU",25122.3748538277
"4829","NewJersey","Maine",566.626514137641
"4830","NewJersey","Maryland",239.027330082923
"4831","NewJersey","Massachusetts",319.59091170299
"4832","NewJersey","MEX",5690.63997541243
"4833","NewJersey","Michigan",852.713037532133
"4834","NewJersey","Minnesota",1650.48958685549
"4835","NewJersey","Mississippi",1606.03856172674
"4836","NewJersey","Missouri",1532.24759327922
"4837","NewJersey","Montana",3014.14093576773
"4838","NewJersey","Nebraska",1921.57946724776
"4839","NewJersey","Nevada",3599.34572904851
"4840","NewJersey","NewHampshire",383.290425949529
"4841","NewJersey","NewJersey",55.4731879708954
"4842","NewJersey","NewMexico",2879.92427127778
"4843","NewJersey","NewYork",76.9907493909615
"4844","NewJersey","NLD",28275.622309382
"4845","NewJersey","NorthCarolina",700.091880394275
"4846","NewJersey","NorthDakota",2130.8758979847
"4847","NewJersey","Ohio",700.148805638144
"4848","NewJersey","Oklahoma",2025.92789020502
"4849","NewJersey","Oregon",3913.75765388265
"4850","NewJersey","Pennsylvania",146.045235641078
"4851","NewJersey","POL",43772.3703685612
"4852","NewJersey","PRT",14124.7140672366
"4853","NewJersey","RhodeIsland",280.297289169078
"4854","NewJersey","ROU",55454.1588871933
"4855","NewJersey","RoW",32501.453229841
"4856","NewJersey","RUS",21264.7950519482
"4857","NewJersey","SouthCarolina",917.669665856274
"4858","NewJersey","SouthDakota",2037.65795412348
"4859","NewJersey","SVK",58381.1544144384
"4860","NewJersey","SVN",36674.1090861571
"4861","NewJersey","SWE",27117.1342660765
"4862","NewJersey","Tennessee",1131.09769418608
"4863","NewJersey","Texas",2309.06136055886
"4864","NewJersey","TUR",17552.0728429354
"4865","NewJersey","TWN",22713.3853727181
"4866","NewJersey","Utah",3160.22168660975
"4867","NewJersey","Vermont",414.110214335943
"4868","NewJersey","Virginia",390.813762746237
"4869","NewJersey","Washington",3789.87780284417
"4870","NewJersey","WestVirginia",541.810157653636
"4871","NewJersey","Wisconsin",1241.82307496217
"4872","NewJersey","Wyoming",2706.64823423218
"4873","NewMexico","Alabama",1824.27169793436
"4874","NewMexico","Alaska",4173.39032152866
"4875","NewMexico","Arizona",560.264523734061
"4876","NewMexico","Arkansas",1248.96195378012
"4877","NewMexico","AUS",19594.1640666317
"4878","NewMexico","AUT",39016.9565090084
"4879","NewMexico","BEL",20752.7481423052
"4880","NewMexico","BGR",39775.2817407119
"4881","NewMexico","BRA",18099.7512413601
"4882","NewMexico","California",1149.09563721098
"4883","NewMexico","CAN",4133.70572744632
"4884","NewMexico","CHN",35168.9336278062
"4885","NewMexico","Colorado",530.502751968041
"4886","NewMexico","Connecticut",3018.8930436026
"4887","NewMexico","CYP",29663.6515637772
"4888","NewMexico","CZE",58944.0971407721
"4889","NewMexico","Delaware",2781.52609984064
"4890","NewMexico","DEU",43648.6299991823
"4891","NewMexico","DNK",31205.3606052155
"4892","NewMexico","ESP",25093.1298928573
"4893","NewMexico","EST",23252.8138281017
"4894","NewMexico","FIN",32036.7718016176
"4895","NewMexico","Florida",2450.45569315002
"4896","NewMexico","FRA",23342.5790229705
"4897","NewMexico","GBR",18232.1249460132
"4898","NewMexico","Georgia",2075.96760302
"4899","NewMexico","GRC",28503.3100232708
"4900","NewMexico","Hawaii",5209.27965164177
"4901","NewMexico","HUN",47326.286040034
"4902","NewMexico","Idaho",1255.98990521411
"4903","NewMexico","IDN",90570.2136418054
"4904","NewMexico","Illinois",1745.7406898679
"4905","NewMexico","IND",78207.6166603496
"4906","NewMexico","Indiana",1881.64543595185
"4907","NewMexico","Iowa",1417.46977753798
"4908","NewMexico","IRL",28299.9499917533
"4909","NewMexico","ITA",22291.2587846104
"4910","NewMexico","JPN",13767.9417369546
"4911","NewMexico","Kansas",958.467028675111
"4912","NewMexico","Kentucky",1922.21692534214
"4913","NewMexico","KOR",15408.4820364561
"4914","NewMexico","Louisiana",1446.38850651976
"4915","NewMexico","LTU",32577.7544037081
"4916","NewMexico","Maine",3298.21064763348
"4917","NewMexico","Maryland",2672.00142972514
"4918","NewMexico","Massachusetts",3146.26704118655
"4919","NewMexico","MEX",2400.25589813782
"4920","NewMexico","Michigan",2122.05870220812
"4921","NewMexico","Minnesota",1601.06790751128
"4922","NewMexico","Mississippi",1574.10030677053
"4923","NewMexico","Missouri",1327.7437621114
"4924","NewMexico","Montana",1404.64331619103
"4925","NewMexico","Nebraska",1070.24998243856
"4926","NewMexico","Nevada",883.484438551263
"4927","NewMexico","NewHampshire",3144.32699106516
"4928","NewMexico","NewJersey",2879.92427127778
"4929","NewMexico","NewMexico",196.689253997226
"4930","NewMexico","NewYork",2872.49631079814
"4931","NewMexico","NLD",39637.975051271
"4932","NewMexico","NorthCarolina",2425.28856016539
"4933","NewMexico","NorthDakota",1529.95811155896
"4934","NewMexico","Ohio",2173.94469406364
"4935","NewMexico","Oklahoma",865.482004550306
"4936","NewMexico","Oregon",1759.80668778225
"4937","NewMexico","Pennsylvania",2652.62562543216
"4938","NewMexico","POL",58031.4923389791
"4939","NewMexico","PRT",21264.7548975602
"4940","NewMexico","RhodeIsland",3130.43383655876
"4941","NewMexico","ROU",72162.4871233527
"4942","NewMexico","RoW",38779.6075764815
"4943","NewMexico","RUS",25472.0198029624
"4944","NewMexico","SouthCarolina",2326.27139498747
"4945","NewMexico","SouthDakota",1227.74068323139
"4946","NewMexico","SVK",77766.3390716345
"4947","NewMexico","SVN",49586.0186525528
"4948","NewMexico","SWE",36046.5750312695
"4949","NewMexico","Tennessee",1802.66540187394
"4950","NewMexico","Texas",849.716716424112
"4951","NewMexico","TUR",22389.2774672023
"4952","NewMexico","TWN",21144.4651726041
"4953","NewMexico","Utah",782.515893599499
"4954","NewMexico","Vermont",3054.70590936937
"4955","NewMexico","Virginia",2577.84551340643
"4956","NewMexico","Washington",1876.23007598934
"4957","NewMexico","WestVirginia",2328.94027137554
"4958","NewMexico","Wisconsin",1813.46476880328
"4959","NewMexico","Wyoming",888.653806882538
"4960","NewYork","Alabama",1432.02397065306
"4961","NewYork","Alaska",5221.075407881
"4962","NewYork","Arizona",3421.14666088282
"4963","NewYork","Arkansas",1723.73445368009
"4964","NewYork","AUS",23717.2059681045
"4965","NewYork","AUT",28740.8283042962
"4966","NewYork","BEL",14597.1555362116
"4967","NewYork","BGR",30172.4373014333
"4968","NewYork","BRA",15066.936772693
"4969","NewYork","California",3897.79407962805
"4970","NewYork","CAN",908.929239645983
"4971","NewYork","CHN",36249.6490614371
"4972","NewYork","Colorado",2572.44620306629
"4973","NewYork","Connecticut",123.844184515755
"4974","NewYork","CYP",23223.5031392517
"4975","NewYork","CZE",43225.0793715603
"4976","NewYork","Delaware",267.66040497335
"4977","NewYork","DEU",31425.1578379344
"4978","NewYork","DNK",22750.0013186526
"4979","NewYork","ESP",17160.2677995782
"4980","NewYork","EST",17816.3809301375
"4981","NewYork","FIN",24552.0332993749
"4982","NewYork","Florida",1656.86269674802
"4983","NewYork","FRA",16287.8825486202
"4984","NewYork","GBR",12503.7931198971
"4985","NewYork","Georgia",1232.04526422934
"4986","NewYork","GRC",21595.0765812136
"4987","NewYork","Hawaii",7922.80130125084
"4988","NewYork","HUN",35259.671936769
"4989","NewYork","Idaho",3282.07904275229
"4990","NewYork","IDN",95241.1375498593
"4991","NewYork","Illinois",1131.71378288024
"4992","NewYork","IND",70933.4236894166
"4993","NewYork","Indiana",986.320653809553
"4994","NewYork","Iowa",1508.31035509649
"4995","NewYork","IRL",18963.8328614987
"4996","NewYork","ITA",16129.1407640936
"4997","NewYork","JPN",15258.3304386182
"4998","NewYork","Kansas",1881.21831188046
"4999","NewYork","Kentucky",992.301351788581
"5000","NewYork","KOR",16468.5361937201
"5001","NewYork","Louisiana",1940.57597441393
"5002","NewYork","LTU",24814.1023232038
"5003","NewYork","Maine",502.293169234539
"5004","NewYork","Maryland",350.832145414241
"5005","NewYork","Massachusetts",275.736414905487
"5006","NewYork","MEX",5795.33914392835
"5007","NewYork","Michigan",768.817823444522
"5008","NewYork","Minnesota",1573.94692358439
"5009","NewYork","Mississippi",1660.38825728495
"5010","NewYork","Missouri",1525.97517025684
"5011","NewYork","Montana",2941.90471614918
"5012","NewYork","Nebraska",1882.27795261821
"5013","NewYork","Nevada",3567.38305255223
"5014","NewYork","NewHampshire",325.463924903183
"5015","NewYork","NewJersey",76.9907493909615
"5016","NewYork","NewMexico",2872.49631079814
"5017","NewYork","NewYork",63.9624809379443
"5018","NewYork","NLD",27941.0030326447
"5019","NewYork","NorthCarolina",807.034966440928
"5020","NewYork","NorthDakota",2047.90450852095
"5021","NewYork","Ohio",668.47259192486
"5022","NewYork","Oklahoma",2032.55856863904
"5023","NewYork","Oregon",3848.75905670338
"5024","NewYork","Pennsylvania",244.143453241799
"5025","NewYork","POL",43269.5443490187
"5026","NewYork","PRT",14038.7334548975
"5027","NewYork","RhodeIsland",241.461150578821
"5028","NewYork","ROU",54929.2162895671
"5029","NewYork","RoW",32735.6108016598
"5030","NewYork","RUS",21001.234226485
"5031","NewYork","SouthCarolina",1017.98047038375
"5032","NewYork","SouthDakota",1975.74464777555
"5033","NewYork","SVK",57780.8201066383
"5034","NewYork","SVN",36323.9685112655
"5035","NewYork","SWE",26743.6677260446
"5036","NewYork","Tennessee",1184.8100408446
"5037","NewYork","Texas",2343.63413368044
"5038","NewYork","TUR",17406.1953700102
"5039","NewYork","TWN",22490.6369298212
"5040","NewYork","Utah",3117.57434559327
"5041","NewYork","Vermont",322.026711861131
"5042","NewYork","Virginia",504.112236492141
"5043","NewYork","Washington",3716.08322052978
"5044","NewYork","WestVirginia",598.656326662775
"5045","NewYork","Wisconsin",1168.43799530238
"5046","NewYork","Wyoming",2654.53600776401
"5047","NLD","Alabama",34750.9207141582
"5048","NLD","Alaska",34223.907984157
"5049","NLD","Arizona",41694.4771957055
"5050","NLD","Arkansas",35658.5450602196
"5051","NLD","AUS",111694.317954312
"5052","NLD","AUT",18866.0228458453
"5053","NLD","BEL",1547.03313597112
"5054","NLD","BGR",33828.2194575411
"5055","NLD","BRA",90332.303636912
"5056","NLD","California",42334.4775664209
"5057","NLD","CAN",49037.2167191092
"5058","NLD","CHN",124728.750571092
"5059","NLD","Colorado",37247.7048526701
"5060","NLD","Connecticut",27420.6273191798
"5061","NLD","CYP",37151.7303835001
"5062","NLD","CZE",23313.9432279338
"5063","NLD","Delaware",29011.8260826735
"5064","NLD","DEU",7715.49874575589
"5065","NLD","DNK",11219.4830856055
"5066","NLD","ESP",19202.6000291729
"5067","NLD","EST",19197.8447417239
"5068","NLD","FIN",27480.6770552023
"5069","NLD","Florida",35224.8942183763
"5070","NLD","FRA",5920.46125363883
"5071","NLD","GBR",4777.59187821898
"5072","NLD","Georgia",33749.4729676131
"5073","NLD","GRC",27328.3676949559
"5074","NLD","Hawaii",55855.960603251
"5075","NLD","HUN",27834.5474032837
"5076","NLD","Idaho",37598.149562299
"5077","NLD","IDN",324319.956653709
"5078","NLD","Illinois",32036.7402977504
"5079","NLD","IND",190580.268217486
"5080","NLD","Indiana",31884.5455418222
"5081","NLD","Iowa",33088.5785608913
"5082","NLD","IRL",13631.3050374473
"5083","NLD","ITA",11770.5071104766
"5084","NLD","JPN",62006.269105762
"5085","NLD","Kansas",35410.1367087522
"5086","NLD","Kentucky",32454.5866219445
"5087","NLD","KOR",61907.5287960594
"5088","NLD","Louisiana",37095.0943324423
"5089","NLD","LTU",23263.8201879278
"5090","NLD","Maine",25511.2325921864
"5091","NLD","Maryland",29450.1331322456
"5092","NLD","Massachusetts",26711.0175491963
"5093","NLD","MEX",76045.9207570137
"5094","NLD","Michigan",30306.7505141119
"5095","NLD","Minnesota",32004.4833380872
"5096","NLD","Mississippi",35770.0207666779
"5097","NLD","Missouri",34229.944544876
"5098","NLD","Montana",35613.3162610839
"5099","NLD","Nebraska",34564.2918422786
"5100","NLD","Nevada",40845.2360205199
"5101","NLD","NewHampshire",26447.5754559738
"5102","NLD","NewJersey",28275.622309382
"5103","NLD","NewMexico",39637.975051271
"5104","NLD","NewYork",27941.0030326447
"5105","NLD","NLD",1369.71480603801
"5106","NLD","NorthCarolina",31619.510298529
"5107","NLD","NorthDakota",32652.4928127927
"5108","NLD","Ohio",30735.1891877265
"5109","NLD","Oklahoma",36650.6930936333
"5110","NLD","Oregon",38865.665394344
"5111","NLD","Pennsylvania",29032.6266183511
"5112","NLD","POL",29770.9876120838
"5113","NLD","PRT",21532.7628903719
"5114","NLD","RhodeIsland",26937.8341906981
"5115","NLD","ROU",58660.1452216617
"5116","NLD","RoW",95532.9915448285
"5117","NLD","RUS",33496.0189621425
"5118","NLD","SouthCarolina",32616.6502150796
"5119","NLD","SouthDakota",33830.1294296721
"5120","NLD","SVK",42173.1751174344
"5121","NLD","SVN",24974.4994223697
"5122","NLD","SWE",19566.8543067826
"5123","NLD","Tennessee",33532.3751402965
"5124","NLD","Texas",38692.8446798036
"5125","NLD","TUR",24437.316527112
"5126","NLD","TWN",81636.8298859343
"5127","NLD","Utah",38539.6606220918
"5128","NLD","Vermont",26536.1459246058
"5129","NLD","Virginia",30229.7289278909
"5130","NLD","Washington",37478.3090900958
"5131","NLD","WestVirginia",30748.392616743
"5132","NLD","Wisconsin",31302.106399804
"5133","NLD","Wyoming",36353.7695657847
"5134","NorthCarolina","Alabama",686.701996217311
"5135","NorthCarolina","Alaska",5483.34469223082
"5136","NorthCarolina","Arizona",2984.25167973216
"5137","NorthCarolina","Arkansas",1158.52506311146
"5138","NorthCarolina","AUS",23024.4811430826
"5139","NorthCarolina","AUT",31999.1267676585
"5140","NorthCarolina","BEL",16495.9775249942
"5141","NorthCarolina","BGR",33189.5940372928
"5142","NorthCarolina","BRA",14455.7165176408
"5143","NorthCarolina","California",3552.02897376872
"5144","NorthCarolina","CAN",2129.54604341449
"5145","NorthCarolina","CHN",38009.4231007398
"5146","NorthCarolina","Colorado",2273.53429077902
"5147","NorthCarolina","Connecticut",881.599526413783
"5148","NorthCarolina","CYP",25229.0593129716
"5149","NorthCarolina","CZE",48291.5866381997
"5150","NorthCarolina","Delaware",545.985179607217
"5151","NorthCarolina","DEU",35335.8085631927
"5152","NorthCarolina","DNK",25667.6227654215
"5153","NorthCarolina","ESP",19160.5094121515
"5154","NorthCarolina","EST",19944.5871349118
"5155","NorthCarolina","FIN",27526.4620694946
"5156","NorthCarolina","Florida",878.551026164869
"5157","NorthCarolina","FRA",18339.3237344991
"5158","NorthCarolina","GBR",14275.0172444005
"5159","NorthCarolina","Georgia",440.654882714223
"5160","NorthCarolina","GRC",23646.5126253104
"5161","NorthCarolina","Hawaii",7624.78156820574
"5162","NorthCarolina","HUN",39138.0523036022
"5163","NorthCarolina","Idaho",3143.37813556343
"5164","NorthCarolina","IDN",98643.5349409458
"5165","NorthCarolina","Illinois",987.305962132836
"5166","NorthCarolina","IND",75399.8048361333
"5167","NorthCarolina","Indiana",760.898375691921
"5168","NorthCarolina","Iowa",1343.06511035802
"5169","NorthCarolina","IRL",21816.4262438971
"5170","NorthCarolina","ITA",17908.9105306248
"5171","NorthCarolina","JPN",15794.7913873239
"5172","NorthCarolina","Kansas",1511.09745898581
"5173","NorthCarolina","Kentucky",522.10360734296
"5174","NorthCarolina","KOR",17175.8790325717
"5175","NorthCarolina","Louisiana",1220.18845825481
"5176","NorthCarolina","LTU",27663.4575916485
"5177","NorthCarolina","Maine",1285.17708969394
"5178","NorthCarolina","Maryland",471.854816365711
"5179","NorthCarolina","Massachusetts",1029.4617284866
"5180","NorthCarolina","MEX",4514.13807594286
"5181","NorthCarolina","Michigan",899.541805187326
